"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_4.3.35.nlogo"
"Experiment_1"
"01/26/2016 16:52:00:984 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","juvenile-mortality","drought-rate","[step]","sum [BA] of trees","count trees with [tree-size-t1 > 10]","mean [tree-size-t1] of trees","standard-deviation [tree-size-t1] of trees"
"7","true","0.6","1","47","29.557233335372192","241","37.278016800259884","12.88154832367413"
"1","true","0","1","38","67.37834813035958","290","5.000156700493973","4.362347783891104"
"8","true","0.6","1","16","40.500995704639706","350","27.95815527202813","17.777850228818046"
"7","true","0.6","1","48","29.529462597625894","240","37.354380524732754","12.85378713576939"
"7","true","0.6","1","49","29.591472414209623","239","37.49504412669917","12.82496941271159"
"8","true","0.6","1","17","40.51390583427779","349","28.022338504489863","17.752648858971988"
"7","true","0.6","1","50","29.386868467761673","236","37.60484360803588","12.850059543290755"
"8","true","0.6","1","18","40.04312675743409","346","28.07822854514821","17.633617977805066"
"9","true","0.8","1","0","47.15363401133584","412","34.93467117330369","15.40082498273073"
"8","true","0.6","1","19","39.56157156468907","340","28.131972412303853","17.64506740047088"
"9","true","0.8","1","1","47.36144892715995","412","32.599180909616955","17.12264200928046"
"9","true","0.8","1","2","47.510436371289565","411","32.659062568427366","17.12459933399892"
"9","true","0.8","1","3","47.288540162031374","409","32.70816643182605","17.023156659640353"
"8","true","0.6","1","20","39.124371473360505","336","28.104900491457116","17.615879686660755"
"9","true","0.8","1","4","46.57518972243538","405","32.68487316270248","16.822518481797715"
"8","true","0.6","1","21","38.78907567223562","333","28.1605185054916","17.53505259208687"
"9","true","0.8","1","5","46.06716855594938","402","32.680352469514084","16.665677677178593"
"2","true","0","1","37","69.39515948035223","290","5.235857242899934","4.5703447027912665"
"9","true","0.8","1","6","44.54995006357012","397","32.512332523594175","16.107540601682135"
"8","true","0.6","1","22","38.13602108720021","328","28.081850409591574","17.48045325833126"
"9","true","0.8","1","7","43.52203937224779","388","32.50885195574671","16.02311512976416"
"8","true","0.6","1","23","37.929581092530796","325","28.24383800775925","17.404350484494568"
"9","true","0.8","1","8","43.649100474386834","387","32.63403592444194","15.98577120604356"
"9","true","0.8","1","9","43.74680457885414","386","32.81602469211812","15.902805413341559"
"1","true","0","1","39","68.90861514859505","289","5.139429760904074","4.3690526734604065"
"8","true","0.6","1","24","37.32570200497742","319","28.268245977880408","17.365692311668088"
"9","true","0.8","1","10","42.99089476009508","381","32.77346513665596","15.76374458032281"
"8","true","0.6","1","25","37.420791218716424","318","28.44230888242184","17.30971266439744"
"9","true","0.8","1","11","42.89239302411621","378","32.87893616826296","15.753517682546493"
"8","true","0.6","1","26","37.48492701653944","316","28.58037847261961","17.28696760880868"
"9","true","0.8","1","12","42.735165090321686","372","33.08355923931918","15.79330541187749"
"9","true","0.8","1","13","42.16614032536751","366","33.106885836376755","15.809487601406635"
"8","true","0.6","1","27","37.6804335695957","316","28.718247974646154","17.226430976481158"
"9","true","0.8","1","14","42.03141236272505","365","33.11977000661342","15.752921797344747"
"8","true","0.6","1","28","37.59410963027889","313","28.816239451859506","17.21748781134387"
"9","true","0.8","1","15","41.87328628246056","363","33.152025531098715","15.739302407387438"
"8","true","0.6","1","29","37.37526216330551","309","28.89687829097719","17.201015435986"
"9","true","0.8","1","16","41.47894460680289","359","33.16330081207566","15.745293949976073"
"8","true","0.6","1","30","37.25484478358731","304","29.216882337609896","17.189286952090445"
"8","true","0.6","1","31","37.07814046223368","300","29.421394900461905","17.172381701129293"
"8","true","0.6","1","32","37.156912003368646","300","29.49313071576051","17.1208645560259"
"9","true","0.8","1","17","40.67792381890299","352","33.12561320023416","15.761682078955845"
"8","true","0.6","1","33","36.07263473941987","292","29.321603209389373","17.08600001287405"
"2","true","0","1","38","71.06728141815331","288","5.323092902501822","4.551411822432028"
"9","true","0.8","1","18","40.4316647205664","350","33.12373911751921","15.728759603519624"
"8","true","0.6","1","34","35.70484984816646","288","29.31373176070398","17.093936954358643"
"9","true","0.8","1","19","39.98062845993769","344","33.282945014635125","15.702866877461936"
"8","true","0.6","1","35","35.199082690803486","285","29.301417801684163","16.977244257935677"
"9","true","0.8","1","20","39.67916968997942","341","33.2963667683261","15.693610631339789"
"1","true","0","1","40","70.23797031101014","287","5.235064602213953","4.344696478156545"
"8","true","0.6","1","36","34.601701450742404","281","29.326422144984733","16.8781170147945"
"9","true","0.8","1","21","39.5292471356922","338","33.45428383200798","15.660804630008414"
"9","true","0.8","1","22","39.42691671241175","335","33.569748906685476","15.657144164969237"
"8","true","0.6","1","37","33.848551222363085","276","29.25692475672355","16.785727734114563"
"9","true","0.8","1","23","38.6064459255817","326","33.64846069257797","15.65845599676351"
"8","true","0.6","1","38","33.58920749615299","274","29.411642175417093","16.705051397667415"
"9","true","0.8","1","24","38.78681170084221","326","33.76932508283103","15.60339448860504"
"8","true","0.6","1","39","32.73460749228123","271","29.261664286451918","16.36319523835532"
"9","true","0.8","1","25","38.56697818983257","324","33.88161256274128","15.481618080408644"
"8","true","0.6","1","40","32.00219558799756","266","29.1585463143139","16.23719408131533"
"9","true","0.8","1","26","38.53979002595789","322","33.990658003468894","15.465411162641821"
"8","true","0.6","1","41","31.657102579423135","263","29.262557845741743","16.14992003102407"
"9","true","0.8","1","27","38.21923253926641","317","34.093795968004486","15.507878986311233"
"8","true","0.6","1","42","31.141979513304552","259","29.224542934673657","16.036843672507974"
"9","true","0.8","1","28","37.960010703063205","311","34.295984855734474","15.545950492193926"
"9","true","0.8","1","29","37.41256812436764","308","34.31060170732719","15.388577523283711"
"8","true","0.6","1","43","31.314722079131677","259","29.360602879329573","15.980120036226712"
"2","true","0","1","39","72.2068384591862","284","5.410090900446378","4.50229799445581"
"9","true","0.8","1","30","36.731324254308994","305","34.21914849822614","15.15879629089676"
"8","true","0.6","1","44","31.38614426927417","258","29.59686857277358","15.920657786448942"
"9","true","0.8","1","31","36.388672191644616","301","34.273730993009934","15.159501266079795"
"8","true","0.6","1","45","31.04363199187962","329","29.617147587387628","15.89697796446222"
"9","true","0.8","1","32","35.41462083158368","294","34.175749461652515","15.11820508170696"
"8","true","0.6","1","46","30.849312970409404","339","29.594541564631903","15.92014394933611"
"8","true","0.6","1","47","30.49775824941429","342","29.577241772341655","15.749285495586658"
"9","true","0.8","1","33","35.19195261984047","291","34.23889928363124","15.115340696806928"
"1","true","0","1","41","71.52566563979906","284","5.375718440642951","4.34075060043364"
"9","true","0.8","1","34","34.66535274371942","288","34.16262108423433","15.026339116276512"
"8","true","0.6","1","48","30.22656186822598","339","29.53994043592606","15.708112323712127"
"9","true","0.8","1","35","34.3185378509991","285","34.25846225838099","14.93045046725858"
"9","true","0.8","1","36","33.62355552105628","280","34.1702514627082","14.92982812093614"
"8","true","0.6","1","49","29.92677473978441","334","29.64428454725966","15.678207071481681"
"9","true","0.8","1","37","33.07244430669619","275","34.142602030673245","14.98614291858389"
"8","true","0.6","1","50","29.660143180496785","332","29.70754902016651","15.555657081543078"
"9","true","0.8","1","38","32.54172794642839","271","34.11483900202601","14.915599505261378"
"9","true","0.8","1","39","32.11598478131318","265","34.23698852256476","14.96733765286886"
"10","true","0.8","1","0","46.38407638620593","424","34.06604925958514","15.256177674943272"
"9","true","0.8","1","40","31.270940744510636","261","34.13250614804719","14.602282881052144"
"10","true","0.8","1","1","45.67189508262763","419","34.07214641549201","15.07679400253"
"10","true","0.8","1","2","45.4473348756801","417","34.101665946936464","15.003146313960148"
"9","true","0.8","1","41","30.95028382225362","258","34.127328426647665","14.620730681373736"
"10","true","0.8","1","3","45.591501078910284","416","34.231038142424495","14.96662555906496"
"9","true","0.8","1","42","30.922346835019123","256","34.26174607885361","14.595391980799132"
"2","true","0","1","40","73.5698760212486","281","5.252950192864364","4.395509944980366"
"9","true","0.8","1","43","30.89372143088983","255","34.425142261404936","14.502985765675739"
"10","true","0.8","1","4","45.66689869433268","414","34.37254684383197","14.94495407911128"
"9","true","0.8","1","44","30.816480362880654","253","34.52352463000336","14.491635795860203"
"10","true","0.8","1","5","45.56535402505","411","34.50668363479863","14.873333635871084"
"10","true","0.8","1","6","45.39685065462551","406","34.694083480620435","14.84420076957554"
"9","true","0.8","1","45","30.73896802193654","275","34.6376915131958","14.444464359669464"
"10","true","0.8","1","7","44.85399232650983","400","34.81000484065546","14.709394851363378"
"10","true","0.8","1","8","44.695567237723914","397","34.914816871193075","14.654886483624722"
"9","true","0.8","1","46","30.537376482175862","276","34.673936648819975","14.388599736409526"
"9","true","0.8","1","47","30.680982993627833","276","34.79043668232352","14.337288369476376"
"9","true","0.8","1","48","30.825953883465136","276","34.90685373280496","14.28725328460143"
"9","true","0.8","1","49","30.89380889355717","275","35.036282106848226","14.26130013863003"
"10","true","0.8","1","9","44.493647043980275","392","35.09978414816365","14.613107955335764"
"1","true","0","1","42","73.73910273359415","283","5.407237585013773","4.346836659277969"
"10","true","0.8","1","10","44.500499460863274","388","35.32570156914626","14.586221027525742"
"9","true","0.8","1","50","30.606322888239948","274","35.009564323387586","14.03916755452453"
"10","true","0.8","1","11","44.41380704600727","385","35.474248777069846","14.517253132618565"
"11","true","1","1","0","45.88261284196924","406","34.537564553235","15.699762221153378"
"10","true","0.8","1","12","43.795278266716295","380","35.51067116640892","14.379290798353518"
"11","true","1","1","1","45.67276520104065","401","34.71323025480682","15.671627666877953"
"10","true","0.8","1","13","42.43954554067865","374","35.31060231258623","14.082233761787604"
"11","true","1","1","2","45.42844146325938","397","34.80914314138568","15.675234877956873"
"10","true","0.8","1","14","42.13974739264787","368","35.488687661563006","14.102958268041643"
"10","true","0.8","1","15","41.91947767209731","366","35.524556207313765","14.023105388873837"
"11","true","1","1","3","45.43237812524628","395","34.925677439731885","15.655381821131003"
"10","true","0.8","1","16","41.801449640773015","363","35.638333314464475","14.016626332598113"
"11","true","1","1","4","43.74000567544865","385","34.79994348217359","15.359745312210098"
"10","true","0.8","1","17","40.83706428249595","359","35.51064491524619","13.699194888955052"
"11","true","1","1","5","43.43950571442263","382","34.855006014306134","15.278376426019364"
"10","true","0.8","1","18","40.44526237503305","355","35.537707838457585","13.711992230533102"
"2","true","0","1","41","74.85313617677205","278","5.21824728457441","4.29863784641037"
"10","true","0.8","1","19","40.29262545844927","353","35.57730794113767","13.708325410964399"
"11","true","1","1","6","43.11915785930846","377","35.005387832900006","15.208812239947404"
"10","true","0.8","1","20","39.79413403062632","348","35.60785922197917","13.725691499841659"
"11","true","1","1","7","42.78125172680528","372","35.1193089088492","15.209684148576422"
"10","true","0.8","1","21","39.74508373328286","346","35.70718481947329","13.708503814130209"
"11","true","1","1","8","42.8770236809221","371","35.23621429054112","15.176997012449343"
"11","true","1","1","9","43.065470040792064","371","35.35052344181435","15.123976779595786"
"10","true","0.8","1","22","39.282442908453","342","35.70475073649196","13.710791473470286"
"11","true","1","1","10","42.96808698817957","369","35.42804922529874","15.096305501634209"
"10","true","0.8","1","23","39.464138300232385","342","35.8176527685091","13.662738888857616"
"11","true","1","1","11","42.304655093985794","362","35.49980721997271","15.10482490621711"
"11","true","1","1","12","42.4628404444434","361","35.66186056298391","15.043938159569525"
"10","true","0.8","1","24","39.38601906490746","339","35.95859170135187","13.661099683871607"
"1","true","0","1","43","75.86954131975635","281","5.612191360502135","4.3832666482698075"
"11","true","1","1","13","42.12327215545138","356","35.774998549396884","15.071084172238358"
"10","true","0.8","1","25","39.33778237093333","335","36.180406696208905","13.654960464242777"
"11","true","1","1","14","41.68262564971447","352","35.842499837261656","14.94927986174106"
"10","true","0.8","1","26","39.438686743833834","334","36.30649669624257","13.624946821192317"
"11","true","1","1","15","41.59449009126146","349","35.98290772379156","14.9380164804017"
"11","true","1","1","16","40.49462482523319","345","35.757656506625594","14.707050470387294"
"11","true","1","1","17","40.42458602617351","343","35.847453294019644","14.696381176869798"
"10","true","0.8","1","27","38.180107833773114","329","36.07973957167145","13.27319006280754"
"10","true","0.8","1","28","38.23447446084019","327","36.2420868459774","13.251053677226079"
"11","true","1","1","18","40.19113404306058","341","35.8795090262781","14.620735917445213"
"10","true","0.8","1","29","38.23908129215039","325","36.382679644894814","13.218216649761576"
"11","true","1","1","19","40.257648821360576","341","35.93187049919925","14.576873709692878"
"11","true","1","1","20","39.9854084093963","339","35.92254522406682","14.55336136726059"
"10","true","0.8","1","30","38.04338709241401","321","36.55734421611337","13.148621347053208"
"11","true","1","1","21","39.03527256099907","335","35.76904898259794","14.304302077822529"
"11","true","1","1","22","38.69878994812409","333","35.736058561827655","14.248385911235133"
"10","true","0.8","1","31","37.867681274737095","318","36.68005645503284","13.08045286138549"
"11","true","1","1","23","38.19633199027793","328","35.7885195280764","14.224005880571982"
"10","true","0.8","1","32","36.86904916768767","313","36.58610965779463","12.71058054742146"
"2","true","0","1","42","77.61794350543605","277","5.556267575536453","4.36951370313788"
"11","true","1","1","24","37.68336704800284","322","35.94435489728236","14.088550197756517"
"10","true","0.8","1","33","36.566164542334434","309","36.668426806345124","12.746439299952682"
"11","true","1","1","25","36.944035302797836","319","35.84435401644276","13.78954945457202"
"11","true","1","1","26","35.40699110393977","314","35.57790835377079","13.049435536819074"
"10","true","0.8","1","34","35.85398627637881","305","36.58536041014498","12.592934216031873"
"11","true","1","1","27","35.15966669509446","311","35.658472788243785","12.971923050598551"
"10","true","0.8","1","35","35.36323774240178","302","36.56073447483774","12.431979308668538"
"1","true","0","1","44","77.3811084823053","274","5.911660579417368","4.380308927407987"
"11","true","1","1","28","35.13770720327727","310","35.728075362472815","12.924427717239618"
"11","true","1","1","29","35.095485763360465","308","35.83623965207874","12.920070085423301"
"10","true","0.8","1","36","35.01998376145653","298","36.63239508013324","12.43631972050497"
"11","true","1","1","30","34.71200296196979","304","35.89244617376954","12.881315420541599"
"10","true","0.8","1","37","34.442859997348066","294","36.58587434024304","12.386902125799082"
"11","true","1","1","31","34.710864461159225","303","35.971831776857314","12.844128325601929"
"10","true","0.8","1","38","34.230992424702","291","36.665954348659014","12.396870355100017"
"10","true","0.8","1","39","33.94074405482605","289","36.65858108177399","12.320636242361623"
"11","true","1","1","32","34.51189405997582","300","36.052875458802255","12.856184880239264"
"10","true","0.8","1","40","33.41329005191021","283","36.76146673332457","12.338075812898184"
"11","true","1","1","33","32.77157804269523","293","35.71305476755221","12.206536928545251"
"10","true","0.8","1","41","32.83389621478801","279","36.7002103414582","12.322602251992082"
"11","true","1","1","34","32.66779410626637","291","35.78789544368885","12.202355810099636"
"10","true","0.8","1","42","32.79855947823796","277","36.826144755701925","12.32006745403355"
"11","true","1","1","35","31.827427853348915","285","35.70531601455131","12.139016708768196"
"10","true","0.8","1","43","32.719160412855786","274","37.00976674779915","12.290027359008064"
"11","true","1","1","36","31.017723772421704","279","35.63361882764975","12.08738229806655"
"10","true","0.8","1","44","32.75737905637888","273","37.115942872336525","12.268875556914105"
"11","true","1","1","37","30.90670365212009","277","35.70412252622429","12.09115229400652"
"10","true","0.8","1","45","32.58017238762134","271","37.1803114208196","12.193817876517114"
"2","true","0","1","43","79.4377028121184","275","5.831861337618918","4.442992383047843"
"11","true","1","1","38","30.48159919320264","275","35.6448697508673","11.876855287852278"
"11","true","1","1","39","30.545189347309048","275","35.697935141614664","11.841224721988723"
"10","true","0.8","1","46","32.497827988858454","270","37.22544126995157","12.12903273196429"
"10","true","0.8","1","47","32.50103833800301","268","37.3855657823082","12.114318362897677"
"10","true","0.8","1","48","32.09356629468027","265","37.414244190124556","11.937526529317251"
"10","true","0.8","1","49","32.13515156972117","264","37.52509972974969","11.918173349104292"
"11","true","1","1","40","29.85027526128573","270","35.61627526331373","11.80953049774226"
"11","true","1","1","41","29.43464221711811","266","35.653189806608125","11.752002140280245"
"10","true","0.8","1","50","31.872907456079407","259","37.74183315834075","11.948588666406163"
"11","true","1","1","42","29.11923994269473","263","35.68124805127002","11.700912789184985"
"1","true","0","1","45","79.02708165922104","275","6.206669011445719","4.411563073754401"
"12","true","1","1","0","45.20643052035829","411","34.22543849393362","15.147573649912921"
"12","true","1","1","1","45.31969618484925","408","34.45351993450023","15.086898947039387"
"11","true","1","1","43","29.13152022092122","261","35.84980717161292","11.672862033394473"
"12","true","1","1","2","44.955264119865426","404","34.54490324277172","14.960697495820256"
"11","true","1","1","44","29.199050369247754","260","35.97912082982426","11.650708277610114"
"11","true","1","1","45","28.897109241409698","255","36.164566942420656","11.633065600931463"
"11","true","1","1","46","28.799338569943068","253","36.26091889884343","11.611930389303186"
"11","true","1","1","47","28.498857107770583","250","36.310022305734506","11.548265313187729"
"12","true","1","1","3","44.3272755478011","397","34.6121707123302","14.967329143986108"
"11","true","1","1","48","28.487717773682032","248","36.464918764021775","11.542329933092985"
"12","true","1","1","4","44.24822793561887","394","34.7435330022978","14.939261229013269"
"11","true","1","1","49","28.290981113803454","246","36.521641920400384","11.436247140283802"
"12","true","1","1","5","44.012820694643175","391","34.80570490765079","14.905177394041814"
"11","true","1","1","50","28.1325600979675","244","36.57616235849767","11.42544673274931"
"12","true","1","1","6","43.26156969272813","383","34.89023552577883","14.874269946317682"
"12","true","1","1","7","43.29608197939101","380","35.08139410351104","14.845178818072291"
"13","false","0","1","0","46.05862725669573","420","34.20302490886247","15.05954162360528"
"12","true","1","1","8","43.098892977393874","377","35.17049857116626","14.798791358012261"
"12","true","1","1","9","42.71366969390301","374","35.191210588194465","14.700518762333756"
"12","true","1","1","10","42.20042481465551","370","35.2518780174711","14.487235967491497"
"13","false","0","1","1","45.3085005930445","416","21.773738925430806","19.52632631995172"
"2","true","0","1","44","81.43774277887294","274","6.06073292726916","4.515308200944663"
"12","true","1","1","11","41.9025902962582","367","35.29633932008705","14.431957877786015"
"13","false","0","1","2","45.08569041790476","412","20.280415065821806","19.413523029512234"
"12","true","1","1","12","41.610696193733745","362","35.421433689872416","14.465713484740824"
"1","true","0","1","46","80.7301532534352","280","6.245471976018912","4.468592600074037"
"12","true","1","1","13","41.40096343997021","357","35.62902959756186","14.405775909961939"
"13","false","0","1","3","44.962781689076834","407","18.43161592243209","19.17910120731572"
"12","true","1","1","14","41.189068410042665","354","35.70660016714136","14.38357752504806"
"13","false","0","1","4","44.37213995551725","400","16.564850185343783","18.707081610476877"
"12","true","1","1","15","40.974491113452785","351","35.770005374082366","14.395797474233996"
"12","true","1","1","16","41.0443613022638","351","35.82269535796012","14.352610081811283"
"12","true","1","1","17","41.00201323042381","349","35.9294634198792","14.329143137328115"
"12","true","1","1","18","40.49110079266119","345","35.94168691971577","14.245479959474405"
"13","false","0","1","5","44.43563287355811","397","14.966438529614972","18.145188182362503"
"12","true","1","1","19","40.09758673851299","344","35.87546421089052","14.051893523176735"
"12","true","1","1","20","39.60993834560326","341","35.853754233579835","13.92325048609233"
"12","true","1","1","21","39.62723431631701","340","35.935775961174826","13.891170689139873"
"13","false","0","1","6","44.55688596531698","395","13.274678971759956","17.368849781630814"
"12","true","1","1","22","38.75364633734294","335","35.86808403683085","13.666117353819319"
"12","true","1","1","23","38.9044875305062","334","36.032737394209256","13.604392673907984"
"12","true","1","1","24","38.6820319549595","329","36.21467309961146","13.63356879550463"
"13","false","0","1","7","44.88981847465032","395","11.842557379868916","16.527081512501088"
"12","true","1","1","25","38.39854562486415","326","36.25669699576795","13.621183722466425"
"12","true","1","1","26","38.098025202865884","323","36.32223861597891","13.522550000665962"
"13","false","0","1","8","45.02878992684469","394","10.492486005339929","15.560874930851902"
"12","true","1","1","27","37.65669643013977","318","36.40510543635196","13.519737778600181"
"2","true","0","1","45","82.49375638866405","335","6.501381227784095","4.656211589414445"
"1","true","0","1","47","81.8311979082815","284","6.566322835240857","4.558940103321089"
"12","true","1","1","28","37.541332811845244","316","36.49112876583041","13.468687060798162"
"12","true","1","1","29","37.70930114650577","316","36.60115535329267","13.421116081277855"
"12","true","1","1","30","37.6729982561021","314","36.72522281927144","13.3878419282731"
"13","false","0","1","9","45.200798341970454","391","9.387705141817378","14.639956826521185"
"12","true","1","1","31","37.710914666733785","313","36.82256804324977","13.36025174682019"
"12","true","1","1","32","37.26559601930636","309","36.84717923752026","13.349081141659132"
"12","true","1","1","33","36.487679702469336","305","36.7337327549936","13.19867972295641"
"13","false","0","1","10","44.97585426414313","386","8.218144408503187","13.509861701367628"
"12","true","1","1","34","36.27728759527708","302","36.81589493728988","13.207144987593784"
"13","false","0","1","11","45.493626807579","386","7.43420853373283","12.599268412190854"
"12","true","1","1","35","36.2638525220169","301","36.88503461391474","13.185043387379904"
"12","true","1","1","36","36.03573137546989","298","36.958571181963066","13.195343377312305"
"12","true","1","1","37","35.48940479169618","293","37.01291372784589","13.139075540936657"
"12","true","1","1","38","35.06104925992449","289","37.030703624959756","13.183450349477127"
"13","false","0","1","12","45.43675186604699","383","6.74420091888148","11.657034070881885"
"12","true","1","1","39","34.646279745340614","285","37.06096652524594","13.218251970815423"
"12","true","1","1","40","34.15615849629798","282","36.993869292392176","13.192155063306103"
"1","true","0","1","48","82.6113060897796","288","7.019153608938452","4.630910219749129"
"2","true","0","1","46","83.74848895732723","359","6.863885991787051","4.764910888711153"
"12","true","1","1","41","33.99843325766131","281","36.98848598857791","13.144222081414751"
"13","false","0","1","13","45.244601567231726","379","4.367043428117527","8.438779576651658"
"12","true","1","1","42","33.83282211860108","277","37.185257963051896","13.145933686459362"
"12","true","1","1","43","33.92421942059922","276","37.33034362100205","13.1092640520316"
"12","true","1","1","44","33.32074526866768","272","37.2870282088405","13.032770261610237"
"12","true","1","1","45","32.20889864810555","265","37.24195267876102","12.687691168860868"
"13","false","0","1","14","45.6702803559253","375","3.8421689135071393","7.237367046421156"
"12","true","1","1","46","32.27776859751105","264","37.37400830325575","12.661200567802698"
"12","true","1","1","47","32.15642738006803","262","37.478861150180094","12.587324148384798"
"12","true","1","1","48","31.462670004207233","257","37.454752019431155","12.501343612296498"
"12","true","1","1","49","31.275800200727602","256","37.45648266665651","12.366824240960867"
"12","true","1","1","50","31.13508003861499","254","37.54300508926449","12.31431892367718"
"14","false","0","1","0","47.238481454578626","417","34.967505047864165","14.831111485268412"
"14","false","0","1","1","47.09411498605868","413","28.243310621974818","18.83028877131917"
"1","true","0","1","49","83.33827217255451","290","7.099211284272564","4.735774467493423"
"13","false","0","1","15","46.70318730471596","373","3.94250417441285","7.136722207824778"
"2","true","0","1","47","83.83072318696246","382","7.1461183643035575","4.802997026620125"
"14","false","0","1","2","45.943978949522105","405","26.926196651485785","19.053403004523492"
"14","false","0","1","3","45.91507664847284","400","25.793060202333965","19.383762175404204"
"14","false","0","1","4","46.14870048491626","400","24.1661007123229","19.61675166483775"
"14","false","0","1","5","46.27396558484699","398","22.637046665056012","19.72960313852774"
"14","false","0","1","6","45.990964813257975","392","20.681544202572056","19.714976412824097"
"13","false","0","1","16","46.567747206671775","369","4.037354190715631","7.003468518536111"
"14","false","0","1","7","46.01580265489423","390","18.887532930024722","19.472262664085083"
"14","false","0","1","8","46.2281426954275","389","16.783380908264856","18.982593296948217"
"14","false","0","1","9","46.168898967846744","385","14.996677811914058","18.352301712220655"
"1","true","0","1","50","84.00445377775178","290","7.419286722868315","4.816613750271625"
"15","false","0.2","1","0","45.489750898187346","407","34.791504517629086","14.59348589534097"
"14","false","0","1","10","46.21779153761607","382","13.10568737517301","17.48081816439901"
"13","false","0","1","17","46.938119122997065","365","3.992075232077387","6.698508832343344"
"2","true","0","1","48","84.72948566194496","416","7.514940673723217","4.918532158403648"
"15","false","0.2","1","1","45.42082847946818","403","33.10724761724729","16.091479236748363"
"14","false","0","1","11","46.13738836244606","378","11.635218316990743","16.58278361352577"
"15","false","0.2","1","2","45.36509401563552","402","32.878625970050265","16.209273351335447"
"15","false","0.2","1","3","44.71316429631303","398","32.3249308592427","16.44418741013447"
"14","false","0","1","12","45.943494314666296","374","10.212385803454284","15.522745190469632"
"15","false","0.2","1","4","44.741201162584325","396","32.16570570763126","16.59629216049201"
"13","false","0","1","18","47.66474035956902","363","4.007652359966075","6.491060759792077"
"15","false","0.2","1","5","44.11661607115526","393","31.83290550636828","16.598006372065957"
"14","false","0","1","13","46.06529261360385","372","7.724104492006015","13.40790552051762"
"15","false","0.2","1","6","43.704860934534686","388","31.55016869264981","16.775412892950516"
"14","false","0","1","14","45.722018136054615","368","6.434793361769985","11.874227490257427"
"15","false","0.2","1","7","43.840997286526935","386","31.25282388610783","17.017013318220652"
"2","true","0","1","49","85.30455735570006","447","7.868816452415244","5.024158522435986"
"15","false","0.2","1","8","44.05268990097997","386","31.052317972363195","17.14378278681563"
"14","false","0","1","15","45.78675338543352","364","5.704483900164979","10.80153036878091"
"13","false","0","1","19","47.70631702905675","358","4.1190820820665115","6.387570235280787"
"15","false","0.2","1","9","43.83518649998897","381","30.58070314717999","17.484312924351247"
"15","false","0.2","1","10","43.45897731869268","380","30.39758462350968","17.341438973099752"
"14","false","0","1","16","46.22775101531774","362","5.304591171834081","10.079683618425866"
"15","false","0.2","1","11","43.14130039418114","375","29.847051849031057","17.655576070859375"
"15","false","0.2","1","12","42.80018794207572","372","29.53280425704716","17.69362016714209"
"13","false","0","1","20","48.251547122280044","355","4.119976415044636","6.183502535888515"
"14","false","0","1","17","46.2935238682938","359","5.012670979931552","9.454098577326034"
"2","true","0","1","50","85.67264887771147","494","8.196984663727497","5.137716670142842"
"15","false","0.2","1","13","42.59023119032238","369","19.213098106432103","19.32841604475595"
"16","false","0.2","1","0","46.55503597316356","418","34.78452306613483","14.437139601776941"
"15","false","0.2","1","14","41.98233310759803","365","15.926610186452535","18.51097055594983"
"16","false","0.2","1","1","46.43168159403083","417","26.09957717955195","19.00520410378263"
"16","false","0.2","1","2","46.285548090773325","413","25.20184898385982","19.1776053592726"
"15","false","0.2","1","15","41.64857103831913","362","15.575518077055639","18.298151075556447"
"14","false","0","1","18","46.337196706597155","355","4.829251225576201","8.975819600755218"
"15","false","0.2","1","16","40.98097251673128","355","15.147389313376959","18.073144008768054"
"16","false","0.2","1","3","46.334313954780995","410","24.165173381611552","19.35049721624569"
"15","false","0.2","1","17","39.95146989176019","349","14.756411130766553","17.74010658633088"
"13","false","0","1","21","49.121836005120585","352","4.147587283496342","6.028541016370812"
"16","false","0.2","1","4","46.37826825506257","408","23.045973555969862","19.44356583890684"
"15","false","0.2","1","18","39.373765333609064","346","12.713561672484978","16.771546921547134"
"16","false","0.2","1","5","46.35125132685852","405","22.337577535739868","19.456487980883477"
"14","false","0","1","19","46.44105465341936","352","4.7165363260272795","8.582674282824588"
"15","false","0.2","1","19","39.07433025813833","344","11.750605839267735","16.139241068962107"
"16","false","0.2","1","6","46.26905269911452","403","21.722693809544605","19.399711752586686"
"15","false","0.2","1","20","38.57403595084897","338","11.58323011818551","15.937611594692637"
"16","false","0.2","1","7","46.253508985005126","400","21.173999115987808","19.357781103048012"
"14","false","0","1","20","47.0542398251834","352","4.631643148569095","8.24648530036865"
"16","false","0.2","1","8","46.12801096897048","397","20.8046517044737","19.26465359771261"
"15","false","0.2","1","21","38.090828706946354","332","10.406060895987457","15.144848033577029"
"13","false","0","1","22","50.00670127696955","350","4.253934442144713","5.970020425310911"
"16","false","0.2","1","9","45.44403602782292","391","19.940229348118248","19.112372474476295"
"15","false","0.2","1","22","37.26780654016601","323","9.796801422326485","14.612548167719378"
"16","false","0.2","1","10","44.741421149438516","387","19.447219616278034","18.853429566022747"
"15","false","0.2","1","23","37.283924118301535","320","9.800507215071365","14.43042908152583"
"15","false","0.2","1","24","37.487311188733834","319","9.852196423797771","14.291343924099998"
"16","false","0.2","1","11","44.62659164400995","384","18.829768389340884","18.709470137518213"
"14","false","0","1","21","47.448702277332416","350","4.594620339733646","7.974941026347682"
"16","false","0.2","1","12","43.895304587267916","379","18.07967877339996","18.43274474697755"
